tanggal,suhu_rata,kelembapan,curah_hujan,lama_penyinaran,angin,stasiun
05-07-2011,26.3,83.0,0.0,3.6,1.0,96737
06-07-2011,26.3,82.0,25.0,5.0,1.0,96737
07-07-2011,26.4,83.0,0.0,2.4,0.0,96737
08-07-2011,26.7,80.0,0.0,6.8,1.0,96737
09-07-2011,26.8,80.0,0.0,0.0,0.0,96737
10-07-2011,26.6,81.0,0.0,6.6,1.0,96737
12-07-2011,26.4,82.0,0.0,6.7,1.0,96737
13-07-2011,26.4,86.0,0.0,6.5,1.0,96737
14-07-2011,26.9,82.0,1.0,8.0,1.0,96737
15-07-2011,27.5,78.0,0.0,8.0,1.0,96737
16-07-2011,27.1,80.0,0.0,7.0,1.0,96737
17-07-2011,26.5,82.0,0.0,7.0,1.0,96737
18-07-2011,26.4,78.0,0.0,8.0,1.0,96737
19-07-2011,27.0,81.0,0.0,6.5,1.0,96737
20-07-2011,27.1,82.0,2.0,8.0,1.0,96737
22-07-2011,26.6,84.0,34.0,8.0,1.0,96737
23-07-2011,26.5,83.0,12.0,8.0,1.0,96737
24-07-2011,27.2,76.0,0.0,8.0,0.0,96737
25-07-2011,26.5,82.0,0.0,6.5,1.0,96737
26-07-2011,27.2,79.0,0.0,6.5,1.0,96737
27-07-2011,27.1,76.0,0.0,7.7,1.0,96737
30-07-2011,27.2,79.0,0.0,7.4,1.0,96737
31-07-2011,26.0,76.0,0.0,8.0,1.0,96737
01-08-2011,25.9,77.0,0.0,8.0,2.0,96737
02-08-2011,27.2,76.0,0.0,8.0,2.0,96737
03-08-2011,27.4,76.0,0.0,8.0,1.0,96737
04-08-2011,27.4,75.0,0.0,5.8,0.0,96737
05-08-2011,26.6,80.0,0.0,6.5,0.0,96737
06-08-2011,26.1,78.0,0.0,3.9,1.0,96737
07-08-2011,25.6,78.0,0.0,7.5,1.0,96737
08-08-2011,26.0,81.0,0.0,7.8,1.0,96737
09-08-2011,26.5,80.0,0.0,8.0,1.0,96737
10-08-2011,26.3,81.0,0.0,8.0,2.0,96737
11-08-2011,26.5,82.0,0.0,7.1,1.0,96737
12-08-2011,26.6,82.0,0.0,8.0,2.0,96737
13-08-2011,27.0,81.0,0.0,8.0,1.0,96737
14-08-2011,27.1,80.0,0.0,4.2,0.0,96737
15-08-2011,26.9,80.0,0.0,8.0,1.0,96737
17-08-2011,26.5,74.0,0.0,6.6,1.0,96737
18-08-2011,27.3,76.0,0.0,8.0,1.0,96737
19-08-2011,27.3,78.0,0.0,4.6,1.0,96737
20-08-2011,26.7,78.0,0.0,8.0,1.0,96737
21-08-2011,26.3,80.0,0.0,8.0,1.0,96737
22-08-2011,26.0,78.0,0.0,7.0,1.0,96737
23-08-2011,26.5,79.0,0.0,6.8,1.0,96737
24-08-2011,26.5,78.0,0.0,7.0,1.0,96737
25-08-2011,27.2,71.0,0.0,6.5,1.0,96737
26-08-2011,25.7,74.0,0.0,5.4,1.0,96737
27-08-2011,25.8,74.0,0.0,8.0,1.0,96737
28-08-2011,26.0,74.0,0.0,8.0,2.0,96737
29-08-2011,27.3,76.0,0.0,8.0,2.0,96737
30-08-2011,27.7,72.0,0.0,8.0,1.0,96737
31-08-2011,27.3,72.0,0.0,6.2,1.0,96737
01-09-2011,27.1,76.0,1.1,5.5,1.0,96737
02-09-2011,26.8,78.0,0.0,6.5,1.0,96737
03-09-2011,27.0,73.0,0.0,8.0,0.0,96737
04-09-2011,26.9,73.0,0.0,8.0,1.0,96737
05-09-2011,26.6,75.0,0.0,8.0,1.0,96737
06-09-2011,27.0,75.0,0.0,7.6,2.0,96737
07-09-2011,27.2,74.0,0.0,8.0,1.0,96737
08-09-2011,27.3,74.0,0.0,8.0,1.0,96737
09-09-2011,27.0,73.0,0.0,8.0,1.0,96737
10-09-2011,26.7,72.0,0.0,7.5,1.0,96737
11-09-2011,27.1,71.0,0.0,8.0,1.0,96737
12-09-2011,27.3,76.0,0.0,7.5,1.0,96737
13-09-2011,27.6,74.0,0.0,8.0,1.0,96737
14-09-2011,28.0,77.0,0.0,8.0,2.0,96737
15-09-2011,26.6,80.0,0.0,8.0,2.0,96737
16-09-2011,27.3,80.0,1.0,6.5,1.0,96737
17-09-2011,27.3,80.0,29.0,4.5,0.0,96737
18-09-2011,27.2,81.0,0.0,7.2,1.0,96737
19-09-2011,27.4,80.0,0.0,5.5,0.0,96737
20-09-2011,27.9,79.0,1.0,7.2,2.0,96737
21-09-2011,28.1,75.0,0.0,8.0,1.0,96737
22-09-2011,28.2,75.0,0.0,7.0,0.0,96737
24-09-2011,26.8,77.0,0.0,6.0,1.0,96737
25-09-2011,27.6,75.0,0.0,8.0,1.0,96737
26-09-2011,27.8,73.0,0.0,8.0,0.0,96737
27-09-2011,27.9,68.0,0.0,6.0,1.0,96737
28-09-2011,26.6,74.0,0.0,7.0,1.0,96737
29-09-2011,26.3,76.0,0.0,6.5,1.0,96737
30-09-2011,27.2,76.0,0.0,7.0,1.0,96737
01-10-2011,28.4,67.0,0.0,7.5,1.0,96737
02-10-2011,29.2,66.0,0.0,5.0,0.0,96737
03-10-2011,28.0,66.0,0.0,0.8,0.0,96737
04-10-2011,27.5,73.0,0.0,3.0,1.0,96737
05-10-2011,27.5,72.0,0.0,3.0,1.0,96737
06-10-2011,26.7,71.0,0.0,3.4,1.0,96737
07-10-2011,27.2,80.0,0.0,4.5,1.0,96737
08-10-2011,24.5,88.0,13.0,0.0,0.0,96737
09-10-2011,27.1,75.0,10.0,8.0,1.0,96737
10-10-2011,27.3,75.0,0.0,4.8,1.0,96737
11-10-2011,27.4,76.0,0.0,8.0,2.0,96737
12-10-2011,27.5,77.0,0.0,5.0,0.0,96737
13-10-2011,27.7,76.0,5.0,8.0,1.0,96737
14-10-2011,27.8,77.0,0.0,8.0,1.0,96737
15-10-2011,27.1,78.0,0.0,8.0,0.0,96737
16-10-2011,27.6,80.0,0.0,8.0,2.0,96737
17-10-2011,28.4,77.0,0.0,5.0,1.0,96737
18-10-2011,28.7,75.0,0.0,6.2,2.0,96737
19-10-2011,28.3,74.0,0.0,8.0,1.0,96737
20-10-2011,27.0,80.0,0.0,0.0,0.0,96737
21-10-2011,27.6,80.0,5.0,8.0,1.0,96737
23-10-2011,26.0,88.0,0.0,2.8,0.0,96737
24-10-2011,27.9,81.0,5.0,7.0,1.0,96737
25-10-2011,27.6,82.0,2.0,5.0,1.0,96737
26-10-2011,26.6,85.0,1.0,2.2,2.0,96737
27-10-2011,27.2,84.0,9.0,3.0,0.0,96737
28-10-2011,25.6,92.0,0.0,0.0,0.0,96737
29-10-2011,27.3,80.0,3.0,8.0,1.0,96737
30-10-2011,27.1,90.0,0.0,4.6,1.0,96737
31-10-2011,26.0,86.0,18.0,4.8,0.0,96737
01-11-2011,27.3,84.0,0.0,4.8,0.0,96737
02-11-2011,27.0,83.0,0.0,3.2,0.0,96737
03-11-2011,27.4,80.0,0.0,1.0,0.0,96737
04-11-2011,27.1,66.0,7.0,3.2,2.0,96737
06-11-2011,27.3,69.0,0.0,5.0,1.0,96737
07-11-2011,27.9,68.0,0.0,0.0,2.0,96737
08-11-2011,27.4,69.0,0.0,8.0,1.0,96737
11-11-2011,26.2,78.0,0.0,2.2,0.0,96737
12-11-2011,28.6,73.0,0.0,8.0,1.0,96737
13-11-2011,26.8,84.0,0.0,5.0,1.0,96737
14-11-2011,27.0,73.0,0.0,5.2,1.0,96737
15-11-2011,26.5,82.0,0.0,8.0,0.0,96737
16-11-2011,28.0,80.0,1.0,2.0,0.0,96737
17-11-2011,26.8,83.0,2.0,3.0,1.0,96737
18-11-2011,27.4,80.0,2.0,6.0,1.0,96737
19-11-2011,27.4,79.0,2.0,5.3,0.0,96737
20-11-2011,26.1,87.0,0.0,6.8,0.0,96737
23-11-2011,26.8,87.0,2.0,0.0,0.0,96737
24-11-2011,27.5,81.0,4.0,1.3,1.0,96737
25-11-2011,25.5,94.0,0.0,5.8,0.0,96737
26-11-2011,27.8,83.0,53.0,5.1,1.0,96737
27-11-2011,27.6,81.0,0.0,8.0,1.0,96737
28-11-2011,27.6,85.0,0.0,8.0,0.0,96737
29-11-2011,27.6,84.0,6.0,2.0,0.0,96737
01-12-2011,27.4,84.0,2.0,6.0,1.0,96737
02-12-2011,26.7,84.0,2.0,0.5,2.0,96737
03-12-2011,27.9,85.0,28.0,1.4,0.0,96737
04-12-2011,27.9,80.0,0.0,8.0,1.0,96737
05-12-2011,27.7,78.0,2.0,8.0,2.0,96737
06-12-2011,27.6,83.0,0.0,0.0,0.0,96737
07-12-2011,27.4,83.0,0.0,5.8,1.0,96737
08-12-2011,27.8,80.0,0.0,3.0,0.0,96737
09-12-2011,28.3,78.0,0.0,7.2,0.0,96737
10-12-2011,25.8,88.0,0.0,3.1,1.0,96737
11-12-2011,27.9,80.0,8.0,7.0,1.0,96737
13-12-2011,27.9,75.0,0.0,5.5,1.0,96737
14-12-2011,27.2,81.0,0.0,2.6,2.0,96737
16-12-2011,27.3,80.0,1.0,1.0,3.0,96737
17-12-2011,28.1,79.0,0.0,1.5,2.0,96737
18-12-2011,26.1,88.0,3.0,1.1,2.0,96737
20-12-2011,26.5,90.0,7.0,0.0,1.0,96737
21-12-2011,28.2,77.0,1.0,3.0,2.0,96737
22-12-2011,28.2,76.0,0.0,8.0,2.0,96737
23-12-2011,29.5,73.0,0.0,8.0,2.0,96737
24-12-2011,28.2,81.0,0.0,0.8,1.0,96737
25-12-2011,26.9,83.0,0.0,3.0,2.0,96737
26-12-2011,27.6,81.0,2.0,0.5,1.0,96737
27-12-2011,28.0,81.0,0.0,2.8,1.0,96737
28-12-2011,28.2,78.0,2.0,4.5,1.0,96737
29-12-2011,26.2,83.0,2.0,1.0,0.0,96737
30-12-2011,27.6,80.0,3.0,7.7,2.0,96737
31-12-2011,25.4,88.0,49.0,0.0,3.0,96737
01-01-2012,26.0,87.0,4.0,0.0,1.0,96737
03-01-2012,26.8,88.0,2.0,1.0,0.0,96737
04-01-2012,27.4,80.0,2.0,8.0,0.0,96737
05-01-2012,26.8,85.0,0.0,5.0,1.0,96737
06-01-2012,27.7,78.0,1.0,4.0,1.0,96737
08-01-2012,26.6,86.0,54.0,0.6,0.0,96737
09-01-2012,27.2,85.0,36.0,3.0,2.0,96737
10-01-2012,26.7,84.0,41.0,4.5,4.0,96737
11-01-2012,26.3,89.0,8.0,2.0,1.0,96737
12-01-2012,26.8,80.0,16.0,3.2,3.0,96737
13-01-2012,26.1,85.0,6.0,0.0,2.0,96737
14-01-2012,26.0,84.0,14.0,1.0,3.0,96737
15-01-2012,26.5,81.0,1.0,2.2,2.0,96737
16-01-2012,27.6,81.0,6.0,8.0,2.0,96737
17-01-2012,26.6,83.0,0.0,7.8,1.0,96737
18-01-2012,27.2,83.0,18.0,7.5,1.0,96737
19-01-2012,27.2,79.0,1.0,6.1,2.0,96737
20-01-2012,27.9,76.0,3.0,7.5,2.0,96737
21-01-2012,27.8,78.0,0.0,1.8,1.0,96737
22-01-2012,27.5,78.0,0.0,7.5,3.0,96737
23-01-2012,27.6,76.0,0.0,1.8,5.0,96737
25-01-2012,27.1,80.0,10.0,8.0,2.0,96737
26-01-2012,27.9,77.0,6.0,0.6,2.0,96737
27-01-2012,28.4,68.0,5.0,8.0,4.0,96737
28-01-2012,28.2,72.0,5.0,6.5,3.0,96737
29-01-2012,24.8,96.0,7.0,0.0,2.0,96737
30-01-2012,26.5,86.0,36.0,5.0,2.0,96737
31-01-2012,26.9,83.0,16.0,0.5,3.0,96737
02-02-2012,26.8,85.0,3.0,4.4,1.0,96737
03-02-2012,25.3,87.0,3.0,2.0,0.0,96737
04-02-2012,27.0,82.0,2.0,2.6,0.0,96737
06-02-2012,26.7,82.0,12.0,2.1,1.0,96737
07-02-2012,26.9,83.0,13.0,8.0,1.0,96737
08-02-2012,26.8,82.0,4.0,8.0,2.0,96737
09-02-2012,25.9,85.0,13.0,3.5,2.0,96737
10-02-2012,26.9,86.0,2.0,4.2,1.0,96737
11-02-2012,26.5,85.0,33.0,7.0,2.0,96737
12-02-2012,27.3,84.0,14.0,7.0,2.0,96737
13-02-2012,27.4,82.0,4.0,8.0,1.0,96737
14-02-2012,26.3,90.0,0.0,2.0,1.0,96737
16-02-2012,27.3,83.0,4.0,1.2,1.0,96737
17-02-2012,25.2,90.0,0.0,5.0,1.0,96737
18-02-2012,27.7,80.0,2.0,8.0,1.0,96737
19-02-2012,27.0,91.0,0.0,2.0,0.0,96737
20-02-2012,27.0,81.0,21.0,5.0,1.0,96737
21-02-2012,26.9,84.0,1.0,8.0,1.0,96737
22-02-2012,27.6,84.0,0.0,4.8,0.0,96737
23-02-2012,27.4,84.0,0.0,4.0,0.0,96737
24-02-2012,27.7,82.0,0.0,6.8,1.0,96737
25-02-2012,27.9,82.0,0.0,6.1,2.0,96737
26-02-2012,26.4,89.0,2.0,2.0,0.0,96737
27-02-2012,26.7,88.0,58.0,2.2,1.0,96737
28-02-2012,27.1,85.0,0.0,4.5,0.0,96737
29-02-2012,27.3,83.0,0.0,6.0,1.0,96737
01-03-2012,26.1,90.0,25.0,0.0,0.0,96737
02-03-2012,27.2,82.0,6.0,3.4,2.0,96737
04-03-2012,26.5,88.0,3.0,1.7,1.0,96737
05-03-2012,27.5,79.0,9.0,7.2,2.0,96737
06-03-2012,26.8,84.0,2.0,7.5,1.0,96737
07-03-2012,27.9,78.0,0.0,3.3,2.0,96737
08-03-2012,25.8,87.0,9.0,0.0,2.0,96737
10-03-2012,27.2,83.0,1.0,2.5,3.0,96737
11-03-2012,28.5,70.0,0.0,4.8,2.0,96737
12-03-2012,27.7,80.0,0.0,2.0,2.0,96737
14-03-2012,27.4,78.0,21.0,4.8,2.0,96737
15-03-2012,28.1,77.0,0.0,5.5,1.0,96737
16-03-2012,28.0,82.0,0.0,1.8,4.0,96737
17-03-2012,28.6,70.0,0.0,0.0,2.0,96737
19-03-2012,26.7,84.0,8.0,0.1,3.0,96737
20-03-2012,26.7,82.0,2.0,1.5,3.0,96737
21-03-2012,27.7,79.0,4.0,8.0,4.0,96737
23-03-2012,27.4,78.0,0.0,8.0,3.0,96737
24-03-2012,27.5,81.0,0.0,8.0,3.0,96737
25-03-2012,27.9,77.0,0.0,8.0,2.0,96737
26-03-2012,27.8,79.0,0.0,4.0,1.0,96737
27-03-2012,28.0,82.0,0.0,8.0,2.0,96737
28-03-2012,27.7,77.0,0.0,8.0,2.0,96737
29-03-2012,27.4,81.0,0.0,7.5,3.0,96737
30-03-2012,26.6,84.0,1.0,1.5,2.0,96737
31-03-2012,26.1,84.0,0.0,7.5,2.0,96737
02-04-2012,26.3,88.0,1.0,5.8,1.0,96737
03-04-2012,26.1,88.0,36.0,7.0,1.0,96737
04-04-2012,26.6,86.0,54.0,3.0,1.0,96737
05-04-2012,25.4,91.0,3.0,0.0,0.0,96737
06-04-2012,26.7,85.0,7.0,1.9,0.0,96737
07-04-2012,26.1,87.0,11.0,4.8,0.0,96737
10-04-2012,26.8,85.0,0.0,3.6,0.0,96737
12-04-2012,26.5,87.0,14.0,5.5,1.0,96737
13-04-2012,27.2,84.0,0.0,4.9,1.0,96737
14-04-2012,27.8,84.0,0.0,8.0,1.0,96737
15-04-2012,27.6,84.0,0.0,6.0,1.0,96737
16-04-2012,27.7,84.0,0.0,8.0,2.0,96737
17-04-2012,26.0,92.0,25.0,5.6,1.0,96737
18-04-2012,27.6,84.0,12.0,7.5,0.0,96737
20-04-2012,27.1,88.0,0.0,3.0,0.0,96737
21-04-2012,25.9,93.0,16.0,3.0,0.0,96737
22-04-2012,26.7,87.0,4.0,2.0,1.0,96737
23-04-2012,27.4,85.0,0.0,8.0,1.0,96737
24-04-2012,27.5,86.0,0.0,7.8,0.0,96737
25-04-2012,27.6,83.0,0.0,8.0,0.0,96737
26-04-2012,28.0,74.0,0.0,8.0,1.0,96737
27-04-2012,28.2,76.0,0.0,8.0,1.0,96737
28-04-2012,28.0,79.0,0.0,1.0,0.0,96737
29-04-2012,27.0,84.0,0.0,3.5,1.0,96737
30-04-2012,26.5,84.0,1.0,0.0,0.0,96737
01-05-2012,27.0,82.0,2.0,2.0,0.0,96737
02-05-2012,27.8,83.0,0.0,5.2,0.0,96737
03-05-2012,28.0,83.0,2.0,8.0,1.0,96737
05-05-2012,27.5,90.0,0.0,5.0,1.0,96737
06-05-2012,26.9,87.0,12.0,2.3,0.0,96737
07-05-2012,25.0,95.0,3.0,0.0,0.0,96737
08-05-2012,25.1,89.0,51.0,3.0,0.0,96737
10-05-2012,28.0,81.0,0.0,4.5,0.0,96737
12-05-2012,26.8,80.0,0.0,8.0,1.0,96737
13-05-2012,26.7,78.0,0.0,7.5,1.0,96737
16-05-2012,26.6,87.0,0.0,2.5,0.0,96737
17-05-2012,26.8,80.0,0.0,8.0,1.0,96737
18-05-2012,27.2,82.0,0.0,4.5,0.0,96737
19-05-2012,28.5,77.0,0.0,8.0,2.0,96737
20-05-2012,26.6,84.0,0.0,5.2,2.0,96737
22-05-2012,28.0,81.0,5.0,8.0,0.0,96737
23-05-2012,27.7,80.0,8.0,7.2,0.0,96737
24-05-2012,26.6,84.0,0.0,7.0,0.0,96737
25-05-2012,27.1,79.0,0.0,8.0,1.0,96737
26-05-2012,27.4,74.0,0.0,8.0,1.0,96737
27-05-2012,28.1,74.0,0.0,8.0,2.0,96737
28-05-2012,27.0,82.0,0.0,3.5,1.0,96737
29-05-2012,28.3,80.0,0.0,6.5,1.0,96737
30-05-2012,28.3,78.0,0.0,1.2,1.0,96737
31-05-2012,24.4,91.0,15.0,0.0,0.0,96737
01-06-2012,25.8,86.0,14.0,2.6,1.0,96737
02-06-2012,26.8,81.0,1.0,6.5,0.0,96737
04-06-2012,27.3,82.0,0.0,2.3,0.0,96737
05-06-2012,26.5,89.0,5.0,0.0,0.0,96737
06-06-2012,27.3,84.0,2.0,1.4,1.0,96737
07-06-2012,26.4,85.0,12.0,6.5,0.0,96737
08-06-2012,28.3,79.0,0.0,6.5,1.0,96737
09-06-2012,27.5,84.0,0.0,0.0,0.0,96737
10-06-2012,27.3,84.0,0.0,0.0,0.0,96737
11-06-2012,27.3,84.0,0.0,0.0,0.0,96737
13-06-2012,27.4,82.0,0.0,4.5,1.0,96737
14-06-2012,27.5,79.0,0.0,5.6,0.0,96737
15-06-2012,26.9,80.0,0.0,3.0,0.0,96737
16-06-2012,27.1,78.0,0.0,2.4,0.0,96737
17-06-2012,28.0,76.0,0.0,5.0,1.0,96737
18-06-2012,27.7,74.0,0.0,8.0,2.0,96737
19-06-2012,27.6,77.0,0.0,5.3,2.0,96737
20-06-2012,27.6,78.0,0.0,5.6,2.0,96737
21-06-2012,27.3,83.0,0.0,4.2,1.0,96737
22-06-2012,27.9,81.0,2.0,0.0,2.0,96737
23-06-2012,27.6,80.0,0.0,4.3,2.0,96737
24-06-2012,27.0,81.0,0.0,4.2,1.0,96737
25-06-2012,27.3,78.0,0.0,3.0,2.0,96737
26-06-2012,27.5,78.0,0.0,6.0,2.0,96737
27-06-2012,27.5,74.0,0.0,6.0,1.0,96737
28-06-2012,26.9,77.0,0.0,6.0,0.0,96737
29-06-2012,26.5,78.0,0.0,1.5,1.0,96737
30-06-2012,26.6,76.0,0.0,8.0,1.0,96737
01-07-2012,26.0,74.0,0.0,8.0,1.0,96737
02-07-2012,26.0,74.0,0.0,8.0,1.0,96737
03-07-2012,26.7,76.0,0.0,7.8,1.0,96737
04-07-2012,26.4,81.0,0.0,4.0,1.0,96737
05-07-2012,26.0,84.0,15.0,4.2,1.0,96737
06-07-2012,26.9,78.0,0.0,0.0,0.0,96737
07-07-2012,26.3,78.0,0.0,8.0,1.0,96737
08-07-2012,26.5,80.0,0.0,5.3,1.0,96737
09-07-2012,26.7,81.0,0.0,7.3,0.0,96737
10-07-2012,26.7,82.0,0.0,4.2,0.0,96737
11-07-2012,27.2,81.0,0.0,2.2,0.0,96737
12-07-2012,26.6,74.0,0.0,8.0,1.0,96737
13-07-2012,26.9,76.0,0.0,8.0,1.0,96737
14-07-2012,27.3,78.0,0.0,8.0,1.0,96737
15-07-2012,26.9,78.0,0.0,8.0,1.0,96737
16-07-2012,27.1,79.0,0.0,8.0,1.0,96737
17-07-2012,27.2,78.0,0.0,6.5,1.0,96737
18-07-2012,25.9,81.0,0.0,2.5,0.0,96737
19-07-2012,26.0,79.0,0.0,7.3,1.0,96737
20-07-2012,27.4,80.0,1.0,6.8,1.0,96737
21-07-2012,27.1,80.0,0.0,8.0,1.0,96737
22-07-2012,27.2,77.0,0.0,8.0,1.0,96737
23-07-2012,25.8,78.0,0.0,8.0,0.0,96737
24-07-2012,26.3,77.0,0.0,5.1,1.0,96737
25-07-2012,25.8,76.0,0.0,8.0,1.0,96737
26-07-2012,27.2,74.0,0.0,8.0,1.0,96737
27-07-2012,26.2,76.0,0.0,6.5,0.0,96737
28-07-2012,26.7,76.0,0.0,8.0,1.0,96737
29-07-2012,27.2,74.0,0.0,5.1,1.0,96737
30-07-2012,26.9,73.0,0.0,5.2,1.0,96737
31-07-2012,26.3,76.0,0.0,8.0,1.0,96737
01-08-2012,26.0,77.0,0.0,6.0,1.0,96737
02-08-2012,26.6,75.0,0.0,7.5,0.0,96737
03-08-2012,26.1,75.0,0.0,8.0,1.0,96737
04-08-2012,26.7,74.0,0.0,8.0,1.0,96737
05-08-2012,27.1,74.0,0.0,8.0,1.0,96737
06-08-2012,27.0,76.0,0.0,8.0,1.0,96737
07-08-2012,28.2,73.0,0.0,8.0,1.0,96737
08-08-2012,27.3,75.0,0.0,8.0,1.0,96737
09-08-2012,27.3,70.0,0.0,8.0,2.0,96737
10-08-2012,26.4,73.0,0.0,8.0,2.0,96737
11-08-2012,26.0,76.0,0.0,8.0,1.0,96737
12-08-2012,25.6,76.0,0.0,8.0,1.0,96737
13-08-2012,26.8,78.0,0.0,8.0,1.0,96737
14-08-2012,27.5,74.0,0.0,3.4,1.0,96737
16-08-2012,26.3,76.0,0.0,7.5,2.0,96737
17-08-2012,26.3,74.0,0.0,8.0,2.0,96737
18-08-2012,26.1,77.0,0.0,8.0,1.0,96737
19-08-2012,27.3,76.0,0.0,8.0,2.0,96737
20-08-2012,26.5,79.0,0.0,8.0,2.0,96737
21-08-2012,25.9,80.0,0.0,7.1,1.0,96737
22-08-2012,26.9,75.0,0.0,8.0,1.0,96737
23-08-2012,27.6,72.0,0.0,8.0,2.0,96737
24-08-2012,26.7,78.0,0.0,7.0,1.0,96737
25-08-2012,26.6,77.0,0.0,7.4,1.0,96737
26-08-2012,27.2,72.0,0.0,8.0,2.0,96737
27-08-2012,26.1,75.0,0.0,0.0,1.0,96737
30-08-2012,26.6,78.0,0.0,8.0,2.0,96737
31-08-2012,26.8,78.0,0.0,6.0,2.0,96737
01-09-2012,25.7,75.0,0.0,8.0,1.0,96737
02-09-2012,25.2,74.0,0.0,8.0,1.0,96737
03-09-2012,25.9,74.0,0.0,7.2,1.0,96737
04-09-2012,26.2,72.0,0.0,5.6,1.0,96737
05-09-2012,27.0,73.0,0.0,5.8,1.0,96737
06-09-2012,25.5,76.0,0.0,7.4,1.0,96737
07-09-2012,23.3,76.0,0.0,8.0,2.0,96737
08-09-2012,26.2,79.0,0.0,8.0,2.0,96737
09-09-2012,28.0,75.0,0.0,8.0,1.0,96737
10-09-2012,27.6,78.0,0.0,4.7,1.0,96737
11-09-2012,27.9,77.0,7.0,5.4,2.0,96737
12-09-2012,27.3,74.0,0.0,8.0,1.0,96737
13-09-2012,27.6,70.0,0.0,6.9,1.0,96737
14-09-2012,27.4,72.0,0.0,4.8,1.0,96737
15-09-2012,27.8,74.0,0.0,6.8,1.0,96737
16-09-2012,27.9,74.0,0.0,6.6,2.0,96737
17-09-2012,27.4,77.0,0.0,0.6,1.0,96737
18-09-2012,28.2,74.0,0.0,0.0,1.0,96737
19-09-2012,27.6,74.0,0.0,0.0,1.0,96737
21-09-2012,27.2,74.0,0.0,3.4,1.0,96737
22-09-2012,26.9,71.0,0.0,8.0,1.0,96737
23-09-2012,27.8,72.0,0.0,5.9,1.0,96737
24-09-2012,26.3,70.0,0.0,5.3,2.0,96737
25-09-2012,26.9,68.0,0.0,6.2,1.0,96737
26-09-2012,27.0,73.0,0.0,5.6,1.0,96737
27-09-2012,26.9,71.0,0.0,8.0,2.0,96737
28-09-2012,27.0,68.0,0.0,5.8,2.0,96737
29-09-2012,27.4,72.0,0.0,6.2,1.0,96737
01-10-2012,27.8,76.0,0.0,8.0,2.0,96737
02-10-2012,28.3,75.0,0.0,2.0,1.0,96737
03-10-2012,29.3,71.0,0.0,3.1,1.0,96737
04-10-2012,27.0,80.0,0.0,4.5,2.0,96737
05-10-2012,26.6,83.0,5.0,3.5,1.0,96737
06-10-2012,27.2,72.0,0.0,3.2,2.0,96737
07-10-2012,27.0,78.0,3.0,5.5,1.0,96737
08-10-2012,27.7,73.0,0.0,3.4,1.0,96737
09-10-2012,28.4,73.0,0.0,7.8,2.0,96737
10-10-2012,29.3,72.0,0.0,8.0,2.0,96737
11-10-2012,29.0,73.0,0.0,8.0,1.0,96737
12-10-2012,28.4,71.0,0.0,6.5,1.0,96737
13-10-2012,28.6,68.0,0.0,3.8,2.0,96737
14-10-2012,28.5,72.0,0.0,7.6,1.0,96737
15-10-2012,27.9,78.0,2.0,4.1,1.0,96737
16-10-2012,28.9,72.0,0.0,7.0,1.0,96737
17-10-2012,27.4,83.0,12.4,2.0,2.0,96737
18-10-2012,27.4,78.0,0.0,3.5,2.0,96737
19-10-2012,24.9,92.0,4.0,0.5,1.0,96737
20-10-2012,26.2,85.0,22.0,0.0,0.0,96737
21-10-2012,27.6,79.0,2.0,7.0,2.0,96737
23-10-2012,29.2,70.0,0.0,8.0,1.0,96737
24-10-2012,28.4,73.0,0.0,7.0,1.0,96737
25-10-2012,28.4,72.0,0.0,8.0,1.0,96737
26-10-2012,28.6,73.0,0.0,8.0,2.0,96737
27-10-2012,25.4,93.0,0.0,0.0,0.0,96737
28-10-2012,27.9,80.0,46.0,4.7,1.0,96737
29-10-2012,28.0,81.0,0.0,8.0,1.0,96737
30-10-2012,26.6,86.0,0.0,2.0,0.0,96737
31-10-2012,27.5,80.0,30.0,7.0,1.0,96737
01-11-2012,27.6,81.0,0.0,8.0,1.0,96737
02-11-2012,28.0,77.0,0.0,5.9,1.0,96737
05-11-2012,27.0,82.0,1.0,1.2,0.0,96737
06-11-2012,27.2,79.0,0.0,2.5,0.0,96737
08-11-2012,28.0,80.0,3.0,4.0,0.0,96737
09-11-2012,27.3,81.0,0.0,7.6,1.0,96737
10-11-2012,28.2,79.0,0.0,4.8,1.0,96737
11-11-2012,26.8,83.0,0.0,5.5,1.0,96737
12-11-2012,27.4,80.0,1.0,0.0,0.0,96737
13-11-2012,26.9,84.0,1.0,0.2,0.0,96737
14-11-2012,26.8,85.0,1.0,2.8,1.0,96737
15-11-2012,27.8,79.0,4.0,8.0,1.0,96737
16-11-2012,28.0,78.0,0.0,5.0,1.0,96737
17-11-2012,28.1,78.0,0.0,6.2,2.0,96737
18-11-2012,25.6,92.0,1.0,0.0,0.0,96737
19-11-2012,26.9,82.0,10.0,1.5,1.0,96737
20-11-2012,27.4,79.0,1.0,2.0,0.0,96737
22-11-2012,27.2,81.0,0.0,1.2,1.0,96737
23-11-2012,26.7,84.0,0.0,4.5,1.0,96737
25-11-2012,26.7,88.0,1.0,1.1,1.0,96737
26-11-2012,26.9,86.0,2.0,1.5,1.0,96737
27-11-2012,27.6,82.0,2.8,8.0,2.0,96737
28-11-2012,27.4,82.0,0.0,6.0,1.0,96737
29-11-2012,27.4,84.0,0.0,5.9,0.0,96737
30-11-2012,27.4,88.0,22.0,4.0,1.0,96737
01-12-2012,27.4,82.0,3.3,5.5,1.0,96737
